episode,total_reward,avg_reward,loss,epsilon,timesteps
597,384.1701,7.248492546801297,,,53
598,329.31512,5.8806272234235495,,,56
599,893.11414,7.381108559852789,,,121
600,343.25003,6.021930359957511,,,57
601,384.1701,7.248492546801297,,,53
602,1401.3984,4.338694852941177,,,323
603,902.78577,7.10854934331939,,,127
604,825.1466,4.297638575236003,,,192
605,1590.4177,2.073556355422914,,,767
606,963.0902,2.040445360086732,,,472
607,319.13,5.598772015487938,,,57
608,1325.1604,3.852210466251817,,,344
609,331.8802,5.625087932004767,,,59
610,721.7211,1.760295439929497,,,410
611,384.1701,7.248492546801297,,,53
612,357.92502,6.628241079824942,,,54
613,328.41504,5.864554268973214,,,56
614,384.1701,7.248492546801297,,,53
615,384.1701,7.248492546801297,,,53
616,820.29,4.081044666802705,,,201
617,384.1701,7.248492546801297,,,53
618,384.1701,7.248492546801297,,,53
619,384.1701,7.248492546801297,,,53
620,336.59012,5.905089796635142,,,57
621,860.3258,4.860597772113348,,,177
622,336.80002,6.123636696555398,,,55
623,327.97598,5.466266377766927,,,60
624,1434.3668,5.3721603793597845,,,267
625,1260.2681,3.231456580528846,,,390
626,384.1701,7.248492546801297,,,53
627,1368.0116,4.145489686908144,,,330
628,384.1701,7.248492546801297,,,53
629,384.1701,7.248492546801297,,,53
630,1506.7783,6.494734139278017,,,232
631,770.207,2.637695103475492,,,292
632,302.688,4.882064327116935,,,62
633,384.1701,7.248492546801297,,,53
634,384.1701,7.248492546801297,,,53
635,384.1701,7.248492546801297,,,53
636,384.1701,7.248492546801297,,,53
637,384.1701,7.248492546801297,,,53
638,357.4251,6.61898351598669,,,54
639,384.1701,7.248492546801297,,,53
640,384.1701,7.248492546801297,,,53
641,249.30399,3.9572061205667164,,,63
642,257.83997,4.028749465942383,,,64
643,384.1701,7.248492546801297,,,53
644,384.1701,7.248492546801297,,,53
645,880.0403,7.097099058089718,,,124
646,838.23584,6.39874686903626,,,131
647,823.86804,4.453340767525338,,,185
648,289.57593,4.826265462239584,,,60
649,384.1701,7.248492546801297,,,53
650,1716.4214,3.805812387402993,,,451
651,744.0074,2.5567264098072378,,,291
652,856.6248,6.392722514138293,,,134
653,343.67502,6.137053898402622,,,56
654,357.92508,6.628242210105613,,,54
655,1393.1803,4.109676394842367,,,339
656,292.1001,4.950849112817797,,,59
657,336.59012,5.905089796635142,,,57
658,1441.4054,3.3212105887276784,,,434
659,362.64502,6.715648509837963,,,54
660,1435.2899,5.5847856692303015,,,257
661,369.74008,6.722546941583807,,,55
662,384.1701,7.248492546801297,,,53
663,384.6701,7.257926509065448,,,53
664,996.7208,3.333514465536162,,,299
665,384.1701,7.248492546801297,,,53
666,339.35498,6.059910365513393,,,56
667,364.94507,6.758242006655093,,,54
668,384.1701,7.248492546801297,,,53
669,376.5051,6.972316600658275,,,54
670,384.1701,7.248492546801297,,,53
671,384.1701,7.248492546801297,,,53
672,384.1701,7.248492546801297,,,53
673,321.00504,5.534569575868804,,,58
674,384.1701,7.248492546801297,,,53
675,1134.2567,4.5736157817225305,,,248
676,1412.9592,4.725616148881689,,,299
677,378.9501,7.150001957731427,,,53
678,379.4501,7.159435919995578,,,53
679,1402.0083,5.250967418656367,,,267
680,378.9501,7.150001957731427,,,53
681,926.2338,6.760830844405794,,,137
682,384.1701,7.248492546801297,,,53
683,986.8034,3.7521042044171815,,,263
684,349.75998,6.359272349964488,,,55
685,915.18823,7.822121644631411,,,117
686,384.1701,7.248492546801297,,,53
687,384.1701,7.248492546801297,,,53
688,378.95007,7.150001381928066,,,53
689,1472.0507,6.159207778994508,,,239
690,1059.9154,4.2060135129898315,,,252
691,384.1701,7.248492546801297,,,53
692,384.1701,7.248492546801297,,,53
693,335.43506,5.989911760602679,,,56
694,384.1701,7.248492546801297,,,53
695,1001.8902,2.2313812867570295,,,449
696,970.8158,4.373044125668637,,,222
697,1656.635,3.6329715126439144,,,456
698,1730.2213,3.2461938339147514,,,533
699,1061.3419,1.8918750783338905,,,561
700,1710.9564,3.5204864627539867,,,486
701,288.93198,4.73658977571081,,,61
702,384.1701,7.248492546801297,,,53
703,809.6291,1.9369116970226525,,,418
704,357.4251,6.61898351598669,,,54
705,876.6037,6.9571722121465776,,,126
706,928.0801,6.676835094424461,,,139
707,1170.7908,5.321776234019886,,,220
708,1130.0713,8.309347713694853,,,136
709,327.932,5.375934538294057,,,61
710,1484.8989,6.085651335169057,,,244
